SKU,Nombre Corto,Atributo,Subcategoría,Género,Estado
5026512,COLECCIÓN CRUZ DIVINA,Negro,Collares,Unisex,Activo
5026514,SET ARETES GLAM CRISTAL,Negro,Collares,Unisex,Activo
5026558,COLECCION MIAMI LOVE J12230,Negro,Collares,Unisex,Activo
5026574,ARETES DOLCETO CRISTAL AJ12246,Negro,Collares,Unisex,Activo
5026581,COLLAR MIAMI CIELO,Negro,Collares,Unisex,Activo
5026621,ARETES CRISTAL PARK,Negro,Collares,Unisex,Activo
5026662,ARETES LONDON ROCK J12102,Negro,Collares,Unisex,Activo
5026757,SET ARETES DULCINEA,Negro,Collares,Unisex,Activo
5026774,ARETES VIVA FLOR,Negro,Collares,Unisex,Activo
5026779,SET ARETES TRIENA J12289,Negro,Collares,Unisex,Activo
5026819,ARETES VERONZ FEM,Negro,Collares,Unisex,Activo
5026832,ARETES MIAMI CIELO,Negro,Collares,Unisex,Activo
5026925,CADENA FRANCIA J12387,Negro,Collares,Unisex,Activo
5026973,ARETES MARIPOSS PETIT,Negro,Collares,Unisex,Activo
5026981,SET ARETES ELISSE,Negro,Collares,Unisex,Activo
5028001,ARETES ROYALTI PERLA,Negro,Collares,Unisex,Activo
5028025,COLLAR ENIGMA GOLD J12496,Negro,Collares,Unisex,Activo
5028026,ARETES ENIGMA GOLD J12497,Negro,Collares,Unisex,Activo
5028028,PULSERA ENIGMA GOLD J12499,Negro,Collares,Unisex,Activo
5028085,ARETES TERRA ORIENT J12553,Negro,Collares,Unisex,Activo
5028129,COLLAR CUORE GLAM CJ12570,Negro,Collares,Unisex,Activo
5028130,ARETES CUORE GLAM,Negro,Collares,Unisex,Activo
5028185,SORTIJA ENIGMA GOLD T5 J12500,Negro,Collares,Unisex,Activo
5028186,SORTIJA ENIGMA GOLD T6 J12500,Negro,Collares,Unisex,Activo
5028187,SORTIJA ENIGMA GOLD T7 J12500,Negro,Collares,Unisex,Activo
5028188,SORTIJA ENIGMA GOLD T8 J12500,Negro,Collares,Unisex,Activo
5028189,SORTIJA ENIGMA GOLD T9 J12500,Negro,Collares,Unisex,Activo
5028199,ARGOLLAS FANT J12777,Negro,Collares,Unisex,Activo
5028264,ARETES PARIS PERLA,Negro,Collares,Unisex,Activo
5028273,ARETES CRISTAL ROYAL,Negro,Collares,Unisex,Activo
5028274,PULSERA MIA BELLA,Negro,Collares,Unisex,Activo
5028324,ARETES CRISTAL HIP,Negro,Collares,Unisex,Activo
5028339,SET ARETES BODAS,Negro,Collares,Unisex,Activo
5028343,COLECCIÓN DIVA CHIC,Negro,Collares,Unisex,Activo
5028380,ARETES PERLAS AVENTI,Negro,Collares,Unisex,Activo
5028395,COLECCIÓN CHANTEL,Negro,Collares,Unisex,Activo
5028403,ARETES HOJAS MIST,Negro,Collares,Unisex,Activo
5028422,ARETES BLUE ELISE FEM,Negro,Collares,Unisex,Activo
5028473,ARGOLLAS ENIGMA CRISTAL J13003,Negro,Collares,Unisex,Activo
5028506,ARETES ACENTO,Negro,Collares,Unisex,Activo
5028528,COLECCION ARBOL ILUSION J13054,Negro,Collares,Unisex,Activo
5028539,ARETES CRISTAL ENIGMA J13065,Negro,Collares,Unisex,Activo
5028553,COLLAR FANTAZZI,Negro,Collares,Unisex,Activo
5028578,COLLAR FEMINIST,Negro,Collares,Unisex,Activo
5028579,ARETES FEMINIST,Negro,Collares,Unisex,Activo
5028586,COLLAR PERLA DREAM J12897,Negro,Collares,Unisex,Activo
5028648,COLECCIÓN MARINNE,Negro,Collares,Unisex,Activo
5028651,ARETES STEFFI BLU,Negro,Collares,Unisex,Activo
5028659,PULSERA BENDITA BLU,Negro,Collares,Unisex,Activo
5028668,ARETES LUANA,Negro,Collares,Unisex,Activo
5028710,SET ARETES MARIELLE,Negro,Collares,Unisex,Activo
5028771,COLECCIÓN STAR CRISTAL,Negro,Collares,Unisex,Activo
5028775,COLLAR BELLA BLU CJ13124,Negro,Collares,Unisex,Activo
5028778,ARETES BELLA CRISTAL,Negro,Collares,Unisex,Activo
5028779,COLECCIÓN MARAINA,Negro,Collares,Unisex,Activo
5028783,SET ARETES NACAR GLAM,Negro,Collares,Unisex,Activo
5028803,PULSERA LOVE BLU,Negro,Collares,Unisex,Activo
5028805,COLECCIÓN LOVE BLU,Negro,Collares,Unisex,Activo
5028810,CADENA ANCLA J13157,Negro,Collares,Unisex,Activo
5028830,SET ARETES ESTRELLA GLITZ,Negro,Collares,Unisex,Activo
5028858,SET COLLARES BENDITOS,Negro,Collares,Unisex,Activo
5028874,COLECCION CONQUISTARTE J13288,Negro,Collares,Unisex,Activo
5028875,COLECCIÓN SEXY GLAM,Negro,Collares,Unisex,Activo
5028877,ARETES LIBERATTA AJ13291,Negro,Collares,Unisex,Activo
5028904,COLECCIÓN MARIPOSA BLIZ,Negro,Collares,Unisex,Activo
5028923,COLECCIÓN CAMELY BLU,Negro,Collares,Unisex,Activo
5028928,COLECCIÓN ELEFANTITO KISS,Negro,Collares,Unisex,Activo
5028945,COLECCIÓN CRISTALI BENDITA,Negro,Collares,Unisex,Activo
5028949,ARETES FANTAZZI BLANC,Negro,Collares,Unisex,Activo
5028953,COLECCIÓN CRISTAL FINNES,Negro,Collares,Unisex,Activo
5028960,COLECCIÓN ANGEL GLAM,Negro,Collares,Unisex,Activo
5028977,ARETES ELEGANCE PERLA J13317,Negro,Collares,Unisex,Activo
5028984,COLECCIÓN ALINNE,Negro,Collares,Unisex,Activo
5028995,COLECCION PERLA FEM COJ13455,Negro,Collares,Unisex,Activo
5029004,ARETES OCEANIC,Negro,Collares,Unisex,Activo
5029019,SET ARETES ETERNITY J13475,Negro,Collares,Unisex,Activo
5029027,PULSERA SEXY GLAM,Negro,Collares,Unisex,Activo
5029062,ARETES AMULET CRISTAL,Negro,Collares,Unisex,Activo
5029111,SET ARETES WESTERN,Negro,Collares,Unisex,Activo
5029112,COLLAR FRONTERA,Negro,Collares,Unisex,Activo
5029154,COLECCIÓN PERLA WESTERN,Negro,Collares,Unisex,Activo
5029165,ARETES ZAFIR CRISTAL,Negro,Collares,Unisex,Activo
5029230,SET ARETES SUERTE MAGICA,Negro,Collares,Unisex,Activo
5029235,COLLAR AMOR DI CRISTAL,Negro,Collares,Unisex,Activo
5029236,ARETES AMOR DICRISTAL,Negro,Collares,Unisex,Activo
5029245,COLECCIÓN ANGEL PASTEL,Negro,Collares,Unisex,Activo
5029247,SET ARETES SORRENTO J13448,Negro,Collares,Unisex,Activo
5029313,ARETES NOVIA IMPERIAL AJ13679,Negro,Collares,Unisex,Activo
5029351,ARETES PERLAS ELISSE AJ13851,Negro,Collares,Unisex,Activo
5029362,ARETES SORRENTO FLOR,Negro,Collares,Unisex,Activo
5029396,COLLAR DISCOTEQUE J13635,Negro,Collares,Unisex,Activo
5029397,ARGOLLAS DISCOTEQUE AJ13636,Negro,Collares,Unisex,Activo
5029398,ARETES DISCOTEQUE J13637,Negro,Collares,Unisex,Activo
5029465,ARETES TU RETRATO,Negro,Collares,Unisex,Activo
5029468,COLECCIÓN I LOVE YOU,Negro,Collares,Unisex,Activo
5029470,COLECCIÓN CRUZ DIAMANTI,Negro,Collares,Unisex,Activo
5029472,ARETES VELVET LOVE,Negro,Collares,Unisex,Activo
5029524,SET COLLARES CRUZARO J13746,Negro,Collares,Unisex,Activo
5029530,COLECCIÓN GLITZY ROSE,Negro,Collares,Unisex,Activo
5029532,SET ARETES COLOR ZOO,Negro,Collares,Unisex,Activo
5029538,ARETES SUEÑO MIST,Negro,Collares,Unisex,Activo
5029547,COLECCIÓN DASH,Negro,Collares,Unisex,Activo
5029562,ARETES LIBELIZ CHIC,Negro,Collares,Unisex,Activo
5029579,COLLAR MANDALA FEM,Negro,Collares,Unisex,Activo
5029580,ARETES MANDALA FEM,Negro,Collares,Unisex,Activo
5029582,PULSERA MANDALA FEM,Negro,Collares,Unisex,Activo
5029593,ARETES BABILON,Negro,Collares,Unisex,Activo
5029618,COLECCIÓN PRINCI PINK,Negro,Collares,Unisex,Activo
5029619,SET ARETES PRINCI PINK,Negro,Collares,Unisex,Activo
5029627,ARETES MAVERICK CRISTAL AJ14031,Negro,Collares,Unisex,Activo
5029629,COLECCION DIVA DIAMOND J14033,Negro,Collares,Unisex,Activo
5029647,COLLAR CRISTAL RETRO CJ14047,Negro,Collares,Unisex,Activo
5029648,ARETES CRISTAL RETRO AJ14048,Negro,Collares,Unisex,Activo
5029649,COLLAR STAR ROSE,Negro,Collares,Unisex,Activo
5029650,ARETES STAR ROSE,Negro,Collares,Unisex,Activo
5029651,COLLAR ETERNO DIAMANTI,Negro,Collares,Unisex,Activo
5029675,SET ARETES RONDITA,Negro,Collares,Unisex,Activo
5029698,ARETES ETERNO DIAMANTI GLAM,Negro,Collares,Unisex,Activo
5029699,PULSERA ETERNO DIAMANTI,Negro,Collares,Unisex,Activo
5029736,ARGOLLAS DISCOTEQUE CRISTAL,Negro,Collares,Unisex,Activo
5029738,ARETES DISCOTEQUE CRISTAL,Negro,Collares,Unisex,Activo
5029759,ARETES RUBI HIT,Negro,Collares,Unisex,Activo
5029780,SET ARETES NAROMI J13905,Negro,Collares,Unisex,Activo
5029781,COLLAR SEXY DUAL J13906,Negro,Collares,Unisex,Activo
5029782,ARETES DUAL GLAM J13907,Negro,Collares,Unisex,Activo
5029783,ARETES SEXY DUAL J13908,Negro,Collares,Unisex,Activo
5029786,COLLAR SUAVE PETAL,Negro,Collares,Unisex,Activo
5029789,COLLAR CRISTAL ZEN J13914,Negro,Collares,Unisex,Activo
5029790,ARETES CRISTAL ZEN J13915,Negro,Collares,Unisex,Activo
5029794,ARETES SAMSARA,Negro,Collares,Unisex,Activo
5029804,COLLAR FLORINE,Negro,Collares,Unisex,Activo
5029820,COLECCIÓN FE AMATIST,Negro,Collares,Unisex,Activo
5029825,SET ARETES FLORECITA,Negro,Collares,Unisex,Activo
5029828,CADENA SABLE Y DRAGON J13946,Negro,Collares,Unisex,Activo
5029833,COLLAR DAISHI,Negro,Collares,Unisex,Activo
5029835,ARETES DAISHI FEM,Negro,Collares,Unisex,Activo
5029841,COLECCIÓN MAIA,Negro,Collares,Unisex,Activo
5029878,COLLAR MI GRAN DIA,Negro,Collares,Unisex,Activo
5029879,ARETES MI GRAN DIA ,Negro,Collares,Unisex,Activo
5029880,ARETES EL DIA,Negro,Collares,Unisex,Activo
5029883,COLECCION BODA J14012,Negro,Collares,Unisex,Activo
5029888,SET ARETES AMANTINO J14017,Negro,Collares,Unisex,Activo
5029921,SET ARETES SUEÑO BLU AJ14148,Negro,Collares,Unisex,Activo
5029922,ARETES VENETTO CRISTAL,Negro,Collares,Unisex,Activo
5029929,COLECCIÓN PERLIZZE,Negro,Collares,Unisex,Activo
5029942,COLECCIÓN LIBELU,Negro,Collares,Unisex,Activo
5029957,PULSERA AMORE TWIST,Negro,Collares,Unisex,Activo
5029958,PULSERA PROTECCION RWIST,Negro,Collares,Unisex,Activo
5029959,PULSERA FELICITY RWIST,Negro,Collares,Unisex,Activo
5029961,ARETES FLORA CRISTAL,Negro,Collares,Unisex,Activo
5029972,SET CLIPE ACJ14319,Negro,Collares,Unisex,Activo
5029981,COLECCION DIAMORE J14328,Negro,Collares,Unisex,Activo
5029988,SET ARETES RITZ,Negro,Collares,Unisex,Activo
5029992,COLLAR CORAL CARIBEAN J14339,Negro,Collares,Unisex,Activo
5029993,ARETES CRISTAL CARIBEAN J14340,Negro,Collares,Unisex,Activo
5029994,ARETES CORAL CARIBEAN J14341,Negro,Collares,Unisex,Activo
5029996,COLLAR VESTA BLU,Negro,Collares,Unisex,Activo
5030002,SET ARETES BIJOUX J13951,Negro,Collares,Unisex,Activo
5030013,COLECCION LEBLU J14179,Negro,Collares,Unisex,Activo
5030023,SET ARETES MAGNIFIC,Negro,Collares,Unisex,Activo
5030025,ARETES REDFLOR J14186,Negro,Collares,Unisex,Activo
5030039,SET ARETES DEMI BLU,Negro,Collares,Unisex,Activo
5030041,ARETES SATIZZE FLOR,Negro,Collares,Unisex,Activo
5030054,PULSERA ANGELICALI,Negro,Collares,Unisex,Activo
5030060,COLLAR GRAZZIA DIVINA J14218,Negro,Collares,Unisex,Activo
5030061,ARETES GRAZZIA J14219,Negro,Collares,Unisex,Activo
5030065,COLECCIÓN SANTI PERLA,Negro,Collares,Unisex,Activo
5030066,SET ARETES SANTI,Negro,Collares,Unisex,Activo
5030076,COLLAR SIENNA MIST J14232,Negro,Collares,Unisex,Activo
5030078,ARETES SIENNA MIST J14234,Negro,Collares,Unisex,Activo
5030082,COLLAR FEMME FLORI J14239,Negro,Collares,Unisex,Activo
5030083,ARETES FEMME FLORI J14240,Negro,Collares,Unisex,Activo
5030084,ARETES FEMME LUXE J14241,Negro,Collares,Unisex,Activo
5030090,PULSERA FEMME FLORI J14243,Negro,Collares,Unisex,Activo
5030105,COLECCION PETALI SEDA J14253,Negro,Collares,Unisex,Activo
5030136,COLLAR SAORI J14479,Negro,Collares,Unisex,Activo
5030137,ARETES SAORI J14480,Negro,Collares,Unisex,Activo
5030138,ARETES SAORI COLOR J14481,Negro,Collares,Unisex,Activo
5030139,PULSERA SAORI J14482,Negro,Collares,Unisex,Activo
5030150,SET ARETES LUCIENNE,Negro,Collares,Unisex,Activo
5030160,ARETES BRILLA ZEN J14495,Negro,Collares,Unisex,Activo
5030162,COLECCION ELEFANTE MILENARIO J14497,Negro,Collares,Unisex,Activo
5030168,COLECCIÓN CAPRICCIO,Negro,Collares,Unisex,Activo
5030173,SET ARETES MARIPOSI J14272,Negro,Collares,Unisex,Activo
5030185,COLECCION LULI LAI J14278,Negro,Collares,Unisex,Activo
5030193,CADENA SAN MIGUEL J14290,Negro,Collares,Unisex,Activo
5030201,ARETES CRISTAL IMPACT,Negro,Collares,Unisex,Activo
5030202,ARETES ABSOLUT GLAM,Negro,Collares,Unisex,Activo
5030213,COLECCIÓN TRIVETI,Negro,Collares,Unisex,Activo
5030220,COLECCIÓN AMATIST FIORE,Negro,Collares,Unisex,Activo
5030242,ARETES DAISHI CRISTAL,Negro,Collares,Unisex,Activo
5030244,ARETES SUAVE COLOR,Negro,Collares,Unisex,Activo
5030247,COLLAR SIENNA CRISTAL J14591,Negro,Collares,Unisex,Activo
5030253,COLLAR LATIN FLORAL J14343,Negro,Collares,Unisex,Activo
5030254,ARETES LATIN ROSE J14344,Negro,Collares,Unisex,Activo
5030260,ARETES LATIN FLORAL J14345,Negro,Collares,Unisex,Activo
5030261,COLLAR CARIBE MIST J14347,Negro,Collares,Unisex,Activo
5030262,ARETES CARIBE OPAL J14348,Negro,Collares,Unisex,Activo
5030263,ARETES CARIBE MIST J14349,Negro,Collares,Unisex,Activo
5030270,SET ARETES BRISSA J14351,Negro,Collares,Unisex,Activo
5030271,COLLAR CUBA COLORI J14352,Negro,Collares,Unisex,Activo
5030272,BRAZALETE LATIN FLORAL J14346,Negro,Collares,Unisex,Activo
5030273,ARETES CUBA CRISTAL J14353,Negro,Collares,Unisex,Activo
5030274,ARETES CUBA COLORI J14354,Negro,Collares,Unisex,Activo
5030275,COLECCION PUNTA CRISTAL J14355,Negro,Collares,Unisex,Activo
5030281,COLLAR BOUQUETTE J14358,Negro,Collares,Unisex,Activo
5030282,ARETES BOUQUETTE OPAL J14359,Negro,Collares,Unisex,Activo
5030283,ARETES BOUQUETTE J14360,Negro,Collares,Unisex,Activo
5030284,ARGOLLAS TREBOL GLAM J14361,Negro,Collares,Unisex,Activo
5030286,COLLAR ZULEIMA J14363,Negro,Collares,Unisex,Activo
5030287,ARETES ZULEIMA J14364,Negro,Collares,Unisex,Activo
5030288,SET ARETES DENIM CARIBE J14499,Negro,Collares,Unisex,Activo
5030290,ARGOLLAS HARMONIA J14367,Negro,Collares,Unisex,Activo
5030291,COLECCION MIRAGE J14368,Negro,Collares,Unisex,Activo
5030292,COLECCIÓN GOLD GLAM,Negro,Collares,Unisex,Activo
5030295,SET ARETES AQUAMARINE J14372,Negro,Collares,Unisex,Activo
5030298,COLLAR HARMONIA J14365,Negro,Collares,Unisex,Activo
5030312,COLLAR ALIZIA J14383,Negro,Collares,Unisex,Activo
5030313,ARETES ALIZIA CRISTAL J14384,Negro,Collares,Unisex,Activo
5030314,ARETES ALIZIA J14385,Negro,Collares,Unisex,Activo
5030315,SORTIJA ALIZIA T5 J14386,Negro,Collares,Unisex,Activo
5030316,SORTIJA ALIZIA T6 J14386,Negro,Collares,Unisex,Activo
5030317,SORTIJA ALIZIA T7 J14386,Negro,Collares,Unisex,Activo
5030318,SORTIJA ALIZIA T8 J14386,Negro,Collares,Unisex,Activo
5030319,SORTIJA ALIZIA T9 J14386,Negro,Collares,Unisex,Activo
5030321,SET ARETES PASTEL OCEAN J14389,Negro,Collares,Unisex,Activo
5030323,SET ARETES VERANO MIST J14391,Negro,Collares,Unisex,Activo
5030325,COLECCION MAYITA BEE J14393,Negro,Collares,Unisex,Activo
5030326,SET ARETES MAYITA J14394,Negro,Collares,Unisex,Activo
5030327,SET ARETES HELADITO J14395,Negro,Collares,Unisex,Activo
5030328,CADENA LA HABANA J14396,Negro,Collares,Unisex,Activo
5030329,ESCLAVA LA HABANA J14397,Negro,Collares,Unisex,Activo
5030330,CADENA NAUTICA J14398,Negro,Collares,Unisex,Activo
5030332,COLLAR AZURE ELEGANT J14400,Negro,Collares,Unisex,Activo
5030333,ARETES AZURE TURQUESA J14401,Negro,Collares,Unisex,Activo
5030334,ARETES AZURE ELEGANT J14402,Negro,Collares,Unisex,Activo
5030335,SORTIJA AZURE GLAM T5 J14403,Negro,Collares,Unisex,Activo
5030336,SORTIJA AZURE GLAM T6 J14403,Negro,Collares,Unisex,Activo
5030337,SORTIJA AZURE GLAM T7 J14403,Negro,Collares,Unisex,Activo
5030338,SORTIJA AZURE GLAM T8 J14403,Negro,Collares,Unisex,Activo
5030339,SORTIJA AZURE GLAM T9 J14403,Negro,Collares,Unisex,Activo
5030340,COLLAR FLOR DELICAZZ J14404,Negro,Collares,Unisex,Activo
5030341,ARETES DELICAZZ BRILLO J14405,Negro,Collares,Unisex,Activo
5030342,ARETES FLOR DELICAZZ J14406,Negro,Collares,Unisex,Activo
5030343,PULSERA DELICAZZ J14407,Negro,Collares,Unisex,Activo
5030344,COLLAR BAHAMA GLITZ J14408,Negro,Collares,Unisex,Activo
5030345,SET ARETES BAHAMAS J14409,Negro,Collares,Unisex,Activo
5030346,ARETES BAHAMAS GLITZ J14410,Negro,Collares,Unisex,Activo
5030348,COLLAR CAPRI COLOR J14412,Negro,Collares,Unisex,Activo
5030349,ARETES CAPRI CRISTAL J14413,Negro,Collares,Unisex,Activo
5030351,COLLAR FLOR ILUSSION J14415,Negro,Collares,Unisex,Activo
5030352,ARETES FLOR ILUSSION J14416,Negro,Collares,Unisex,Activo
5030354,COLLAR CRISTAL GARDEN J14500,Negro,Collares,Unisex,Activo
5030355,ARETES GARDEN TOPAZ J14501,Negro,Collares,Unisex,Activo
5030356,COLLAR TREBOL COLOR J14418,Negro,Collares,Unisex,Activo
5030357,COLLAR MULTI TREBOL J14419,Negro,Collares,Unisex,Activo
5030358,ARETES MULTI SUERTE J14420,Negro,Collares,Unisex,Activo
5030361,PULSERA MULTITREBOL J14422,Negro,Collares,Unisex,Activo
5030363,COLLAR LUZ ROMANTIC J14428,Negro,Collares,Unisex,Activo
5030364,COLLAR LUZ ESTELAR J14429,Negro,Collares,Unisex,Activo
5030365,ARETES LUZ ROMANTIC J14430,Negro,Collares,Unisex,Activo
5030366,ARETES CRISTAL GARDEN J14502,Negro,Collares,Unisex,Activo
5030376,COLECCION TREBOL RED J14436,Negro,Collares,Unisex,Activo
5030377,COLECCION AMY LOVE J14437,Negro,Collares,Unisex,Activo
5030383,COLLAR AMOR DELICAT J14444,Negro,Collares,Unisex,Activo
5030391,PULSERA LOVE COLORI J14447,Negro,Collares,Unisex,Activo
5030392,COLLAR SPIRIT CRISTAL J14448,Negro,Collares,Unisex,Activo
5030393,ARETES MI ANGEL J14449,Negro,Collares,Unisex,Activo
5030395,COLECCION BRILLO LOVE J14451,Negro,Collares,Unisex,Activo
5030396,ARETES BRILLO LOVE J14452,Negro,Collares,Unisex,Activo
5030398,PULSERA LOVE TWIST J14454,Negro,Collares,Unisex,Activo
5030410,COLECCION AMIGUIS PINK J14459,Negro,Collares,Unisex,Activo
5030411,SET ARETES AMIGUIS J14460,Negro,Collares,Unisex,Activo
5030412,SET ARETES CANDY J14461,Negro,Collares,Unisex,Activo
5030415,CADENA GENOVA J14464,Negro,Collares,Unisex,Activo
5030416,ESCLAVA GENOVA J14465,Negro,Collares,Unisex,Activo
5030419,ARETES CUORE CRISTAL,Negro,Collares,Unisex,Activo
5030421,SET ARETES PERLI CRISTAL,Negro,Collares,Unisex,Activo
5030428,SET ARETES DUO GOLD,Negro,Collares,Unisex,Activo
5030429,SET ARETES DEMI SUN,Negro,Collares,Unisex,Activo
5030430,ARETES ZAFIR BACK J14773,Negro,Collares,Unisex,Activo
5030432,ARETES LEBLU,Negro,Collares,Unisex,Activo
5030441,COLECCION I LOVE YOU DORE J14784,Negro,Collares,Unisex,Activo
5030444,COLLAR INICIAL CRISTAL A J14787,Negro,Collares,Unisex,Activo
5030445,COLLAR INICIAL CRISTAL B J14788,Negro,Collares,Unisex,Activo
5030446,COLLAR INICIAL CRISTAL C J14789,Negro,Collares,Unisex,Activo
5030447,COLLAR INICIAL CRISTAL D J14790,Negro,Collares,Unisex,Activo
5030448,COLLAR INICIAL CRISTAL E J14791,Negro,Collares,Unisex,Activo
5030449,COLLAR INICIAL CRISTAL F J14792,Negro,Collares,Unisex,Activo
5030450,COLLAR INICIAL CRISTAL G J14793,Negro,Collares,Unisex,Activo
5030451,COLLAR INICIAL CRISTAL I J14794,Negro,Collares,Unisex,Activo
5030452,COLLAR INICIAL CRISTAL J J14795,Negro,Collares,Unisex,Activo
5030453,COLLAR INICIAL CRISTAL K J14796,Negro,Collares,Unisex,Activo
5030454,COLLAR INICIAL CRISTAL L J14797,Negro,Collares,Unisex,Activo
5030455,COLLAR INICIAL CRISTAL M J14798,Negro,Collares,Unisex,Activo
5030456,COLLAR INICIAL CRISTAL N J14799,Negro,Collares,Unisex,Activo
5030457,COLLAR INICIAL CRISTAL P J14800,Negro,Collares,Unisex,Activo
5030458,COLLAR INICIAL CRISTAL R J14801,Negro,Collares,Unisex,Activo
5030459,COLLAR INICIAL CRISTAL S J14802,Negro,Collares,Unisex,Activo
5030460,COLLAR INICIAL CRISTAL T J14803,Negro,Collares,Unisex,Activo
5030461,COLLAR INICIAL CRISTAL V J14804,Negro,Collares,Unisex,Activo
5030462,COLLAR INICIAL CRISTAL Y J14805,Negro,Collares,Unisex,Activo
5030467,COLLAR NEGRETI CRISTAL J14810,Negro,Collares,Unisex,Activo
5030469,PULSERA NEGRETI CRISTAL J14812,Negro,Collares,Unisex,Activo
5030472,ARETES LULI LAI J14815,Negro,Collares,Unisex,Activo
5030473,ARETES PETALI SEDA J14816,Negro,Collares,Unisex,Activo
5030490,ARETES PETALI CRISTAL,Negro,Collares,Unisex,Activo
5030492,COLLAR TECNO GLAM J14624,Negro,Collares,Unisex,Activo
5030493,ARETES TECNO CRISTAL J14543,Negro,Collares,Unisex,Activo
5030494,ARETES TECNO GLAM J14544,Negro,Collares,Unisex,Activo
5030495,PULSERA TECNO GLAM J14545,Negro,Collares,Unisex,Activo
5030496,COLLAR SPECTRA J14546,Negro,Collares,Unisex,Activo
5030497,ARETES SPECTRA COLOR J14547,Negro,Collares,Unisex,Activo
5030498,ARETES SPECTRA J14548,Negro,Collares,Unisex,Activo
5030503,COLLAR DINAMO J14554,Negro,Collares,Unisex,Activo
5030504,SET ARETES DINAMO J14555,Negro,Collares,Unisex,Activo
5030505,SORTIJA SPECTRA T5 J14549,Negro,Collares,Unisex,Activo
5030506,SORTIJA SPECTRA T6 J14549,Negro,Collares,Unisex,Activo
5030507,SORTIJA SPECTRA T7 J14549,Negro,Collares,Unisex,Activo
5030508,SORTIJA SPECTRA T8 J14549,Negro,Collares,Unisex,Activo
5030509,SORTIJA SPECTRA T9 J14549,Negro,Collares,Unisex,Activo
5030510,ARETES DINAMO CRISTAL J14556,Negro,Collares,Unisex,Activo
5030512,ARETES EXAGON BLUE J14558,Negro,Collares,Unisex,Activo
5030513,ARETES LINEAL CRISTAL J14559,Negro,Collares,Unisex,Activo
5030514,ARETES FRENETIC J14560,Negro,Collares,Unisex,Activo
5030518,COLLAR IMPERY J14565,Negro,Collares,Unisex,Activo
5030519,ARETES IMPERY NACAR J14566,Negro,Collares,Unisex,Activo
5030520,ARETES IMPERY J14567,Negro,Collares,Unisex,Activo
5030521,PULSERA IMPERY J14568,Negro,Collares,Unisex,Activo
5030524,ARGOLLAS VIBRANT GLITZ J14571,Negro,Collares,Unisex,Activo
5030530,COLLAR VIBRANT CITY J14569,Negro,Collares,Unisex,Activo
5030531,COLLAR LUXOR GLAM J14576,Negro,Collares,Unisex,Activo
5030532,PULSERA VIBRANT CITY J14572,Negro,Collares,Unisex,Activo
5030533,COLECCION PERLIX J14573,Negro,Collares,Unisex,Activo
5030534,COLLAR FLORA MIX J14574,Negro,Collares,Unisex,Activo
5030536,ARETES LUXOR GLAM J14577,Negro,Collares,Unisex,Activo
5030539,PULSERA BENDECIDA CHIC J14581,Negro,Collares,Unisex,Activo
5030540,BRAZALETE CYBER GLAM J14582,Negro,Collares,Unisex,Activo
5030541,BRAZALETE GRAPHIC DORE J14583,Negro,Collares,Unisex,Activo
5030542,BRAZALETE DIVERGENT J14584,Negro,Collares,Unisex,Activo
5030543,BRAZALETE OPT ART DORE J14585,Negro,Collares,Unisex,Activo
5030544,COLECCION CONEJITO IN J14625,Negro,Collares,Unisex,Activo
5030545,SET SORTIJAS SIARA T5 J15101,Negro,Collares,Unisex,Activo
5030546,SET SORTIJAS SIARA T6 J15101,Negro,Collares,Unisex,Activo
5030547,SET SORTIJAS SIARA T7 J15101,Negro,Collares,Unisex,Activo
5030548,SET SORTIJAS SIARA T8 J15101,Negro,Collares,Unisex,Activo
5030549,SET SORTIJAS SIARA T9 J15101,Negro,Collares,Unisex,Activo
5030551,SET ARETES PASCUALITA J14627,Negro,Collares,Unisex,Activo
5030552,CADENA BLACK VISSION J14628,Negro,Collares,Unisex,Activo
5030553,ESCLAVA BLACK VISSION J14629,Negro,Collares,Unisex,Activo
5030554,CADENA MEGATRON J14630,Negro,Collares,Unisex,Activo
5030563,ARETES CRISTAL SOÑADO J14600,Negro,Collares,Unisex,Activo
5030564,COLECCION GEMA GLITZ J14601,Negro,Collares,Unisex,Activo
5030565,COLECCION MI BRILLO J14602,Negro,Collares,Unisex,Activo
5030567,ARETES SUEÑO CUMPLIDO J14604,Negro,Collares,Unisex,Activo
5030568,SET ARETES DIME QUE SI J14606,Negro,Collares,Unisex,Activo
5030569,PULSERA SUEÑO CUMPLIDO J14607,Negro,Collares,Unisex,Activo
5030571,COLLAR CRISTAL SOÑADO J14608,Negro,Collares,Unisex,Activo
5030572,ARETES DIA SOÑADO J14609,Negro,Collares,Unisex,Activo
5030574,ARETES SANDI J14821,Negro,Collares,Unisex,Activo
5030580,ARETES NEGRETI CRISTAL J14823,Negro,Collares,Unisex,Activo
5030583,ARETES PERLA ROSE,Negro,Collares,Unisex,Activo
5030603,ARETES ZULEIMA GLAM J14991,Negro,Collares,Unisex,Activo
5030607,ARETES CAPRI J14995,Negro,Collares,Unisex,Activo
5030608,ARGOLLAS CAPRI TWIST J14996,Negro,Collares,Unisex,Activo
5030609,ARETES ARMONIA CRISTAL J14997,Negro,Collares,Unisex,Activo
5030610,COLECCION MAGNETIC J14998,Negro,Collares,Unisex,Activo
5030613,ARETES FLOR DE LA INDIA J15001,Negro,Collares,Unisex,Activo
